subject,organ,iou,label,logreg_[raw],tree-depth3_[raw],randomforest_[raw],histgradboost_[raw],logreg_[raw+organ],tree-depth3_[raw+organ],randomforest_[raw+organ],histgradboost_[raw+organ],logreg_[rel],tree-depth3_[rel],randomforest_[rel],histgradboost_[rel],logreg_[raw+rel],tree-depth3_[raw+rel],randomforest_[raw+rel],histgradboost_[raw+rel],organ-rate_baseline,always-accept
s0650,adrenal_gland_right,0.9138,1,0.3344415430048658,0.15691854564269822,0.5335614264279023,0.5044391133747709,0.2570627196106415,0.15691854564269825,0.4998831044472891,0.7683922519265695,0.7489352730714662,0.7091767251832947,0.8688303108253903,0.9986910570690402,0.6650038244074707,0.15691854564269828,0.5569413892971852,0.968701352007786,0.4,0.7414330218068536
s0650,aorta,0.9652,1,0.7578942304496946,0.5931206619482351,0.9545468763856956,0.9996645775259303,0.9342564896802155,0.5931206619482348,0.9109981899814049,0.9997727391445866,0.7338572155125275,0.7091767251832947,0.8678356630293039,0.9935300926129963,0.8717424375841992,0.593120661948235,0.9687331678265012,0.9999317273712764,0.95,0.7414330218068536
s0650,atrial_appendage_left,0.9344,1,0.317488726700462,0.15691854564269822,0.49207377978736566,0.7156283678135553,0.3965193588664718,0.15691854564269825,0.3944463736963608,0.7604874979450666,0.553941849737506,0.7091767251832947,0.8565308239730747,0.9667416795005486,0.3927957754349998,0.15691854564269828,0.5119857840364062,0.9783979901703926,0.6774193548387096,0.7414330218068536
s0650,autochthon_left,0.9513,1,0.949464167278026,0.8180735731873152,0.9876078684141817,0.9999548166163714,0.984270736045374,0.8180735731873152,0.9828588419376382,0.9999182034956499,0.7146385070626786,0.7091767251832947,0.8332904512830569,0.9939551024184722,0.9777807993912293,0.8180735731873152,0.9822990833898433,0.9999271878496194,1.0,0.7414330218068536
s0650,autochthon_right,0.9394,1,0.9435237178355158,0.8180735731873152,0.9691772635946774,0.9999352315713048,0.9834940012893957,0.8180735731873152,0.9715844315238649,0.9998246503679712,0.6926029878172396,0.7091767251832947,0.8326118008259498,0.997630811911082,0.9722438523595143,0.8180735731873152,0.9794827772258793,0.9999392426154758,1.0,0.7414330218068536
s0650,brachiocephalic_trunk,0.9266,1,0.2895702206411568,0.15691854564269822,0.3305555126785359,0.12520960320703955,0.2974363353273603,0.15691854564269825,0.28759247245915687,0.10940476071019509,0.43265551058488455,0.7091767251832947,0.628393794210872,0.6288551283438667,0.2590275875462135,0.15691854564269828,0.3812787022133952,0.015746727816917886,0.5517241379310345,0.7414330218068536
s0650,brachiocephalic_vein_left,0.9425,1,0.30678286859850673,0.5931206619482351,0.5067310719863192,0.8995086319829374,0.46758909577465274,0.5931206619482348,0.4841869925743763,0.9488881826776775,0.5707603231287315,0.7091767251832947,0.6927271951728122,0.9469719100739512,0.31923111553708844,0.593120661948235,0.5605146394646959,0.9212902718800017,0.7,0.7414330218068536
s0650,brachiocephalic_vein_right,0.7069,0,0.4365255104373977,0.15691854564269822,0.40489646295066833,0.06994407776805323,0.26750730498630776,0.15691854564269825,0.3556630433785371,0.08668132558520955,0.4008445161668062,0.4349107581463889,0.5965297940294064,0.7319536154841235,0.2627182749106617,0.15691854564269828,0.47079636222427124,0.11052625175505804,0.43333333333333335,0.7414330218068536
s0650,clavicula_left,0.9764,1,0.5954269075686311,0.5931206619482351,0.9602668886487801,0.9996280597548485,0.8988423336126403,0.5931206619482348,0.9367459792404409,0.999965631164864,0.5510776943866508,0.7091767251832947,0.7996040252415203,0.9810406738186825,0.5999418196632059,0.593120661948235,0.9345748766577244,0.9991533834090218,1.0,0.7414330218068536
s0650,clavicula_right,0.9727,1,0.5566475696339152,0.5931206619482351,0.8363494700005047,0.9328897826658064,0.7382913215839292,0.5931206619482348,0.8488296797434424,0.9633330687818948,0.5665330366244656,0.7091767251832947,0.7404278979118429,0.9602919107253218,0.5974063311685278,0.593120661948235,0.8265026381843259,0.9736007264659524,0.9310344827586207,0.7414330218068536
s0650,colon,0.8996,0,0.15012931904766189,0.5931206619482351,0.7831034397702622,0.9868745788972536,0.23187289103712896,0.5931206619482348,0.735870293074016,0.9977151602134001,0.6419223787056257,0.7091767251832947,0.7099022779233571,0.6508481408252627,0.19204564414090708,0.593120661948235,0.7252734601939101,0.8614409180216308,0.46875,0.7414330218068536
s0650,common_carotid_artery_left,0.9485,1,0.3001215829972183,0.1484794275491951,0.1732008047623528,0.027359434534822584,0.3346523423626978,0.14847942754919505,0.15158013212151977,0.19184403053455001,0.6988413251019858,0.24050911491765345,0.5688545308643422,0.5802462234060262,0.4654776299872461,0.24050911491765348,0.289472938320208,0.20425338033482746,0.6333333333333333,0.7414330218068536
s0650,common_carotid_artery_right,0.9173,1,0.2946329233866946,0.15691854564269822,0.4240437973459037,0.17099254583944173,0.13779773709014884,0.15691854564269825,0.24331863997500963,0.06605914241683405,0.6315578381331032,0.7091767251832947,0.6926114119723618,0.5419691335777251,0.4347938421320681,0.15691854564269828,0.4835140850857014,0.3245006385135935,0.27586206896551724,0.7414330218068536
s0650,costal_cartilages,0.898,0,8.043165891306551e-05,0.06984311012210823,0.2163673575197697,0.008831139048550523,0.0002764751654584045,0.04539653600729242,0.2103239406036485,0.00912368868824403,0.005668931708647709,0.06374688571267975,0.23447169192163514,0.08521655198933688,2.9329066898519988e-05,0.06374688571267977,0.2474342952380635,0.01373014410609652,0.125,0.7414330218068536
s0650,duodenum,0.877,0,0.23603774151959953,0.5931206619482351,0.48836208158352795,0.6952609641292871,0.1276341902370506,0.5931206619482348,0.4228259656394382,0.8284576740841448,0.689356055009348,0.7091767251832947,0.868181560572194,0.9908458719758986,0.47276638739815335,0.593120661948235,0.6143292692417957,0.8572244475149591,0.21428571428571427,0.7414330218068536
s0650,esophagus,0.849,0,0.4770992623413272,0.5931206619482351,0.5569539977906267,0.5285179031815974,0.5127691241863123,0.5931206619482348,0.5263043032586421,0.4178193445991028,0.6906529831404837,0.4349107581463889,0.6335526250375171,0.39623752393410194,0.557127122692291,0.593120661948235,0.5919844647863467,0.30498249860126414,0.725,0.7414330218068536
s0650,femur_left,0.9871,1,0.767088719898333,0.8180735731873152,0.9810477404806344,0.9997880411216956,0.8454961651006728,0.8180735731873152,0.956416312882999,0.9998127833898836,0.6732838013058118,0.7091767251832947,0.8353664535592613,0.99374253463984,0.8782154799959287,0.8180735731873152,0.9721254866703635,0.9999615684148685,0.9411764705882353,0.7414330218068536
s0650,femur_right,0.9868,1,0.7006877534858369,0.8180735731873152,0.9651230440245894,0.9994168105410147,0.874480012753454,0.8180735731873152,0.9409482194571251,0.9996936784128815,0.6442347103328042,0.7091767251832947,0.8412438701523748,0.9913024580799863,0.8554145857192086,0.8180735731873152,0.9628027852035166,0.999978451920839,1.0,0.7414330218068536
s0650,gallbladder,0.932,1,0.3288076747354498,0.5931206619482351,0.622885078754681,0.8608509398279081,0.26556724886041,0.5931206619482348,0.5584950946957097,0.8719966319215761,0.6931273389846693,0.7091767251832947,0.7270179824773484,0.9920757061265675,0.3922556564959892,0.593120661948235,0.6209866229373758,0.9840060324893821,0.375,0.7414330218068536
s0650,gluteus_maximus_left,0.9547,1,0.8127217914102036,0.8180735731873152,0.9051891051460824,0.9996226898829451,0.848832757581095,0.8180735731873152,0.8587158415552486,0.9980140796003043,0.5391579257450128,0.7091767251832947,0.6927096516608648,0.9193757604195812,0.9072511934862398,0.8180735731873152,0.8531570109772494,0.9993573840112415,0.9411764705882353,0.7414330218068536
s0650,gluteus_maximus_right,0.9632,1,0.8425570753321134,0.8180735731873152,0.9463797075148338,0.9999199470858918,0.8396656150189645,0.8180735731873152,0.9367343968554062,0.9999261299199016,0.5536293943520201,0.7091767251832947,0.8375158611061321,0.9992412245282676,0.9017488766844797,0.8180735731873152,0.955911785949864,0.9998911602302191,0.9411764705882353,0.7414330218068536
s0650,gluteus_medius_left,0.9462,1,0.6702023074962263,0.8180735731873152,0.9403804710945356,0.9781806637591636,0.7247646544426202,0.8180735731873152,0.9237268664971218,0.9861977490719221,0.5308055813027863,0.7091767251832947,0.7460992788710407,0.9770370924102111,0.7307744930364234,0.8180735731873152,0.969042164960142,0.9994510709744343,0.8823529411764706,0.7414330218068536
s0650,gluteus_medius_right,0.9475,1,0.6346751555917406,0.8180735731873152,0.9247416219282943,0.9994087390744916,0.8138447542239525,0.8180735731873152,0.9307943641829762,0.9985061683188077,0.4877617677663548,0.7091767251832947,0.7572439418133656,0.9883242067933617,0.6868527405154352,0.8180735731873152,0.9473347778213421,0.9996857965372671,0.8888888888888888,0.7414330218068536
s0650,gluteus_minimus_left,0.9342,1,0.4151551445338423,0.8180735731873152,0.7429150915347507,0.7809938073053609,0.5112669755868797,0.8180735731873152,0.7435675164379107,0.8930146974473976,0.5554583981582456,0.7091767251832947,0.7699990108311076,0.9092870014073571,0.4819037524512254,0.8180735731873152,0.7799468188689059,0.98189866058254,0.7647058823529411,0.7414330218068536
s0650,gluteus_minimus_right,0.9203,1,0.39062302883985395,0.5931206619482351,0.6863805826372316,0.8065222583215922,0.7542440742875578,0.5931206619482348,0.7024849309911864,0.7948786024106791,0.520917647181814,0.7091767251832947,0.6894640951377012,0.8741694754246543,0.4640221797906489,0.593120661948235,0.7233334736237835,0.8964918725556451,0.9411764705882353,0.7414330218068536
s0650,heart,0.9348,1,0.9320429159560201,0.5931206619482351,0.9856106403963107,0.999770547077624,0.9276656675669497,0.5931206619482348,0.9524246776578434,0.9997858369792662,0.6410966100456784,0.7091767251832947,0.798954727781238,0.982177905405799,0.8884729660442535,0.593120661948235,0.9696433173835572,0.999975295765174,0.9166666666666666,0.7414330218068536
s0650,hip_left,0.9797,1,0.8672723275615064,0.8180735731873152,0.9737887556595762,0.999989978627659,0.953179668323826,0.8180735731873152,0.9647017074795451,0.9999285903207842,0.5800547907210233,0.7091767251832947,0.8769688818637199,0.9996298301992972,0.9173364422132464,0.8180735731873152,0.9716941071780089,0.9999797609975641,1.0,0.7414330218068536
s0650,hip_right,0.9808,1,0.8343838501010257,0.8180735731873152,0.9643079280067326,0.9999837031842073,0.9433577283225594,0.8180735731873152,0.9591588889246769,0.9999335352972751,0.5234084193087833,0.7091767251832947,0.8198011333902564,0.9803881484057568,0.8864711227478572,0.8180735731873152,0.9508805438097161,0.9999916883012205,1.0,0.7414330218068536
s0650,humerus_left,0.9613,1,0.8311400398249033,0.8180735731873152,0.937491182732054,0.9999307418909227,0.8003903701713176,0.8180735731873152,0.912157634013184,0.9996889485257414,0.7429602559498057,0.4349107581463889,0.7599810031563103,0.9956458638072537,0.6568673260539875,0.8180735731873152,0.8013424705629074,0.9999612641894328,0.76,0.7414330218068536
s0650,humerus_right,0.9716,1,0.7542702881222133,0.3622234132149144,0.722364308890955,0.9996421101807315,0.8697389662445832,0.3622234132149146,0.6588194593333793,0.9992104254007802,0.6004602858400878,0.24050911491765345,0.6780481162778206,0.9203062425206404,0.2825601637697487,0.24050911491765348,0.7433271684690714,0.9979288526907449,0.9583333333333334,0.7414330218068536
s0650,iliac_artery_left,0.9029,1,0.4383721483619287,0.5931206619482351,0.606187916479357,0.23644026160004486,0.3484845426310668,0.5931206619482348,0.6274991363384929,0.4065179063117744,0.595127023934036,0.7091767251832947,0.8196558402449942,0.9870739248724794,0.36184077133437725,0.593120661948235,0.6860236256380268,0.8805029935014671,0.5555555555555556,0.7414330218068536
s0650,iliac_artery_right,0.9347,1,0.43852638511646047,0.5931206619482351,0.7307720563422115,0.9001662317043303,0.48432227021686863,0.5931206619482348,0.7325992623355505,0.95449609238677,0.5813064005577171,0.4349107581463889,0.7837833214294669,0.9860784968741588,0.37239685663941113,0.593120661948235,0.7340963963288213,0.920425240015542,0.6666666666666666,0.7414330218068536
s0650,iliac_vena_left,0.949,1,0.3408955842535321,0.5931206619482351,0.6347524692664013,0.8399587413701775,0.48608026111328345,0.5931206619482348,0.628465712908766,0.8926361149030656,0.5391882816644036,0.7091767251832947,0.8057227691787991,0.922252293103733,0.37005904473311724,0.593120661948235,0.7404415525442222,0.9786209720218428,0.7222222222222222,0.7414330218068536
s0650,iliac_vena_right,0.9339,1,0.3443658536033932,0.5931206619482351,0.5723990795747175,0.5213811627979085,0.3337333929813049,0.5931206619482348,0.5194469858414716,0.4972594117609746,0.5593650375321565,0.7091767251832947,0.9248098240512044,0.9961905011586482,0.4015284794473178,0.593120661948235,0.7017481682334157,0.987023925203872,0.5555555555555556,0.7414330218068536
s0650,iliopsoas_left,0.9321,1,0.6028324725896776,0.8180735731873152,0.9664828738617479,0.997834701840189,0.5772931957309267,0.8180735731873152,0.9118594379492958,0.9972039536728754,0.6041027201114305,0.7091767251832947,0.8436275657497796,0.9859752250920369,0.6200091117163946,0.8180735731873152,0.9437377303728863,0.9996744043589824,0.6,0.7414330218068536
s0650,iliopsoas_right,0.9322,1,0.5385544947682078,0.5931206619482351,0.8993652855882931,0.998863189168672,0.5850288098524004,0.5931206619482348,0.890479251221498,0.9984801196464803,0.4932082989062739,0.7091767251832947,0.8074173356592402,0.9768015859045255,0.5360774349494349,0.593120661948235,0.8579468832913267,0.9992191952527837,0.59375,0.7414330218068536
s0650,inferior_vena_cava,0.8994,0,0.4383671223323321,0.5931206619482351,0.5195451156363611,0.4466718446148882,0.3049058810829098,0.5931206619482348,0.47897403260709154,0.443000637594382,0.6475947506200815,0.7091767251832947,0.7019938163897865,0.9387612032225986,0.6241022338932295,0.593120661948235,0.5674868887858249,0.9908906328318429,0.4864864864864865,0.7414330218068536
s0650,kidney_cyst_left,0.0,0,0.3292501655468044,0.15691854564269822,0.5144521577013158,0.05837610267673039,0.2696928845692969,0.15691854564269825,0.35167239797532057,0.24794798495502068,0.5144672248186795,0.46964367640311927,0.585210092679362,0.9901355746899826,0.599648236736478,0.15691854564269828,0.5364795099338787,0.4212753568714832,0.0,0.7414330218068536
s0650,kidney_left,0.9818,1,0.6260864431961849,0.8180735731873152,0.8893379544257002,0.9960350499793849,0.731765961398642,0.8180735731873152,0.877853372690454,0.9965432311292123,0.6363407034632443,0.7091767251832947,0.8409738205727675,0.9678149281301731,0.7944340740563094,0.8180735731873152,0.8291057622634329,0.9985316584054241,0.7931034482758621,0.7414330218068536
s0650,kidney_right,0.9742,1,0.6308989457057869,0.5931206619482351,0.8844666902008119,0.9726950837506045,0.8222342886695737,0.5931206619482348,0.8695117797341284,0.9892119841722747,0.6709520521077618,0.7091767251832947,0.7591398275921577,0.9223505217755286,0.8257776554812587,0.593120661948235,0.9156967785174488,0.999632513511827,0.8214285714285714,0.7414330218068536
s0650,liver,0.9805,1,0.9999893333123282,0.5931206619482351,0.9823544960396495,0.9996671250484802,0.999992294360208,0.5931206619482348,0.9556168417399615,0.9998566155007023,0.7256784350635668,0.7091767251832947,0.8443593661428358,0.9966013906983605,0.999961366473861,0.593120661948235,0.9786650363342386,0.9999718716318025,0.9722222222222222,0.7414330218068536
s0650,lung_lower_lobe_left,0.3107,0,0.0033728971355953047,0.8180735731873152,0.5751606122547784,0.8386502855297863,0.004480637498699282,0.8180735731873152,0.5988399728680954,0.9290393701342603,0.2521933843550832,0.46964367640311927,0.5787796912416818,0.9861821097160506,0.027891913027179464,0.8180735731873152,0.546266194655108,0.7423574045241775,0.9,0.7414330218068536
s0650,lung_lower_lobe_right,0.9854,1,0.9998318789729962,0.5931206619482351,0.9931347352024922,0.9999709973992116,0.9997717717855945,0.5931206619482348,0.9857010165588362,0.9999865355506499,0.6549331009808029,0.7091767251832947,0.8042764395459376,0.9901096457135091,0.9997913566875215,0.593120661948235,0.9772063872990573,0.9999979660817052,0.9473684210526315,0.7414330218068536
s0650,lung_middle_lobe_right,0.942,1,0.8931669167980163,0.5931206619482351,0.9808917160194349,0.9997679403514955,0.9069254868357123,0.5931206619482348,0.9473540282870329,0.9995967406657204,0.6496734112264508,0.7091767251832947,0.916637731367923,0.9905587296245669,0.8967501626885722,0.593120661948235,0.9744290105784588,0.9999690603884075,0.8333333333333334,0.7414330218068536
s0650,lung_upper_lobe_left,0.8321,0,0.9998214899849772,0.5931206619482351,0.7239114034343374,0.973436193152992,0.9992299817656293,0.5931206619482348,0.7847506797399677,0.97192060195473,0.5685139965521304,0.4349107581463889,0.6112395010184548,0.8624511685632483,0.9988994393003557,0.593120661948235,0.7912453534589687,0.9743905676589089,0.95,0.7414330218068536
s0650,lung_upper_lobe_right,0.9703,1,0.9987375264869857,0.5931206619482351,0.998533119130005,0.9999718501187878,0.9988106171073439,0.5931206619482348,0.9853548904788652,0.9999948421188354,0.5880014329809415,0.7091767251832947,0.8433671270332911,0.8407224517551893,0.9975339995270547,0.593120661948235,0.9911316816837809,0.9999898920684461,0.8461538461538461,0.7414330218068536
s0650,pancreas,0.8786,0,0.38703504703039393,0.5931206619482351,0.6357684895904986,0.9676362986301567,0.29902324336136954,0.5931206619482348,0.5684676153765735,0.9481478279168556,0.625287409105784,0.7091767251832947,0.8346506494851195,0.9857483683832253,0.46744492846763724,0.593120661948235,0.6867180123239086,0.9967095079930764,0.4,0.7414330218068536
s0650,portal_vein_and_splenic_vein,0.8339,0,0.275799810633753,0.5931206619482351,0.30330815478147444,0.029774034052611642,0.04789234917996495,0.5931206619482348,0.23457737506456272,0.0029321340292246534,0.6676774947499374,0.7091767251832947,0.8480900713823607,0.9753578339513991,0.30014358462594765,0.593120661948235,0.3740275012857939,0.007048827954520595,0.0,0.7414330218068536
s0650,prostate,0.8389,0,0.2616101702867027,0.15691854564269822,0.1305168263706983,0.014912374166645212,0.06625565033225571,0.15691854564269825,0.12888910355729638,0.016904907398665386,0.5867559041726713,0.7091767251832947,0.7868679342743019,0.9723997202360967,0.5444738724097042,0.15691854564269828,0.3329890758593376,0.18371137544255256,0.0,0.7414330218068536
s0650,pulmonary_vein,0.921,1,0.006534903143870934,0.06984311012210823,0.5140057383078899,0.7892203848977299,0.049407529495628405,0.3996789727126807,0.42353834802245394,0.9170046490735125,0.008751696851268415,0.06374688571267975,0.5375951797358514,0.8580110678150187,0.00964553221082934,0.06374688571267977,0.48247518720711136,0.9760731048150046,0.6666666666666666,0.7414330218068536
s0650,rib_left_1,0.9511,1,0.5821242512263533,0.5931206619482351,0.9659020842484015,0.9985099276501718,0.5098245711927435,0.5931206619482348,0.8927888483393519,0.9971547048076788,0.6930460671221506,0.7091767251832947,0.7724804022392024,0.8977623692691588,0.6904499914358695,0.593120661948235,0.871424730442306,0.9988107790027133,0.7,0.7414330218068536
s0650,rib_left_10,0.3356,0,0.040165016972389826,0.06984311012210823,0.059873470995773934,0.0018341608710866675,0.012670866250386886,0.04539653600729242,0.18268016349210658,0.00029368648985825935,0.053337790941977554,0.06374688571267975,0.2022749990587328,0.004340505520885919,0.14346753919346247,0.06374688571267977,0.15810062074472747,0.0294160265356303,0.7575757575757576,0.7414330218068536
s0650,rib_left_11,0.4019,0,0.03907963009427424,0.06984311012210823,0.24418839395187344,0.03407529573948611,0.02001420022554384,0.04539653600729242,0.3749719185796845,0.03221745209138107,0.05314759330104613,0.06374688571267975,0.2798757509691759,0.011006398972087134,0.16740494325084954,0.06374688571267977,0.37505822181255605,0.10126271766372975,0.8125,0.7414330218068536
s0650,rib_left_12,0.3132,0,0.09115239224390807,0.06984311012210823,0.29120154749499955,0.13094045441231278,0.03655802547670184,0.04539653600729242,0.3338538719680964,0.06358777661403231,0.082671178465824,0.06374688571267975,0.24726703443780285,0.06464198294945094,0.14903149049900596,0.06374688571267977,0.3931674656319855,0.2787600765858707,0.6451612903225806,0.7414330218068536
s0650,rib_left_2,0.9625,1,0.5606781480869065,0.5931206619482351,0.9584985025416269,0.9983770566041331,0.7537783851482198,0.5931206619482348,0.9293797788242588,0.9987980269757256,0.5891639091567075,0.7091767251832947,0.89523637770347,0.9085004482459794,0.5994682811112256,0.593120661948235,0.9566855700881625,0.9995725762566232,0.9,0.7414330218068536
s0650,rib_left_3,0.9262,1,0.49445173845869367,0.5931206619482351,0.8777456916359158,0.9980345092734921,0.6046195920168582,0.5931206619482348,0.7975584582851863,0.996259539653806,0.600305146796599,0.7091767251832947,0.755943115974567,0.784545281074091,0.5440357770353604,0.593120661948235,0.8174975491015354,0.9986343300289732,0.7878787878787878,0.7414330218068536
s0650,rib_left_4,0.9597,1,0.462591204008347,0.5931206619482351,0.9320785186145204,0.9994988292376991,0.5683647067100877,0.5931206619482348,0.8309998067738417,0.9994200774684995,0.5994262022717632,0.7091767251832947,0.8405232394825921,0.9789223342292248,0.490042874703605,0.593120661948235,0.8804387252753597,0.9998844529029942,0.84375,0.7414330218068536
s0650,rib_left_5,0.9103,1,0.5201242158990635,0.5931206619482351,0.8977940789270166,0.9992766706079814,0.5666540846812423,0.5931206619482348,0.8281870832284041,0.9993549579876445,0.6291688652942856,0.7091767251832947,0.8836547864808323,0.9867033780271512,0.5193560651785831,0.593120661948235,0.8751572860113004,0.9998967426072324,0.7575757575757576,0.7414330218068536
s0650,rib_left_6,0.504,0,0.052433333036281005,0.06984311012210823,0.09599971897117136,0.0014822184334641981,0.03932938901806658,0.04539653600729242,0.16967457914249642,0.0015517506363874197,0.20675744808789168,0.06374688571267975,0.10741556242120563,0.006602188681368935,0.06996142729618389,0.06374688571267977,0.12363496859510917,0.0014026060936991138,0.7941176470588235,0.7414330218068536
s0650,rib_left_7,0.1549,0,0.016201073021103848,0.06984311012210823,0.12174765700191074,0.017130337726007524,0.010325263726624054,0.04539653600729242,0.18913755617010128,0.0028965817832721794,0.026527273656436118,0.06374688571267975,0.10681104240011695,0.0032279212560348053,0.023611822751163136,0.06374688571267977,0.1448770981540528,0.00023035872750180487,0.8484848484848485,0.7414330218068536
s0650,rib_left_8,0.1258,0,0.06907394913323121,0.06984311012210823,0.11923141164570449,0.05721172777205493,0.03718305635734177,0.04539653600729242,0.21338994022385516,0.018992848008015862,0.12792420428342652,0.06374688571267975,0.12426864564297413,0.0067324854690272995,0.12662080611142967,0.06374688571267977,0.1581718705178417,0.002144827894238675,0.7352941176470589,0.7414330218068536
s0650,rib_left_9,0.2566,0,0.045960323727987466,0.06984311012210823,0.10126161022122501,0.008241611965587496,0.02027057901526948,0.04539653600729242,0.22555354200091704,0.004063849254565495,0.06580859272146128,0.06374688571267975,0.19392886507109636,0.011908021359793516,0.11207998277340707,0.06374688571267977,0.15628744605255007,0.024747811356197434,0.7575757575757576,0.7414330218068536
s0650,rib_right_1,0.8921,0,0.4309179039121656,0.3622234132149144,0.4788680670465329,0.47748577470525133,0.3421075830506968,0.3622234132149146,0.4226073634830304,0.5085664606059468,0.5556618561384462,0.24050911491765345,0.39108694509106096,0.4963525605460045,0.5278850925885056,0.24050911491765348,0.4867470178733845,0.042053444331974256,0.7,0.7414330218068536
s0650,rib_right_10,0.554,0,0.04232906026398813,0.06984311012210823,0.12520599460849235,0.01643275547536546,0.017451931135377192,0.04539653600729242,0.2183123631745754,0.0034735714109213967,0.07825504520114256,0.06374688571267975,0.24564296231584615,0.022778449214945835,0.13444217854483695,0.06374688571267977,0.25606347264067497,0.0912312862288167,0.75,0.7414330218068536
s0650,rib_right_11,0.833,0,0.2885476122654514,0.06984311012210823,0.32661912959677464,0.12242678588694306,0.22602949860093838,0.04539653600729242,0.37720145615280076,0.05528838545078718,0.3530059193735377,0.06374688571267975,0.40853558497593295,0.359375566848781,0.5098933797606385,0.06374688571267977,0.4445488707350049,0.8972605461155819,0.71875,0.7414330218068536
s0650,rib_right_12,0.9286,1,0.4058927226066117,0.39215936661984374,0.13435244279273748,0.011873094685016919,0.6020418293684224,0.3921593666198437,0.18612640286378546,0.013482404709855435,0.19987636998568034,0.1891865395455984,0.2314523180633368,0.03393872255196689,0.36234201075666744,0.3921593666198437,0.09152639693921408,0.0003643716566121207,0.8387096774193549,0.7414330218068536
s0650,rib_right_2,0.8524,0,0.3327128360154757,0.06984311012210823,0.4024882197581464,0.45152129126740176,0.6300968234950269,0.04539653600729242,0.52564561372457,0.4454683677852339,0.5141641165492955,0.06374688571267975,0.4236950613093908,0.7371986725920937,0.4568000220425361,0.06374688571267977,0.48107083786637944,0.8989025597451549,0.9333333333333333,0.7414330218068536
s0650,rib_right_3,0.908,1,0.44191547173419554,0.3622234132149144,0.5266152755744707,0.8087947279811685,0.5344947972175924,0.3622234132149146,0.49352788586588053,0.8669833443817431,0.5007699687853978,0.24050911491765345,0.4635934434419429,0.1962414879613004,0.46010106171713555,0.24050911491765348,0.5221541279738507,0.9038649681839783,0.8064516129032258,0.7414330218068536
s0650,rib_right_4,0.8123,0,0.35166013639904264,0.5931206619482351,0.8718226951558299,0.9869176339335028,0.4706294140486287,0.5931206619482348,0.8316701964466584,0.9935443829270633,0.5315952890731269,0.7091767251832947,0.7601093694572433,0.991716726581918,0.35503904596164765,0.593120661948235,0.852215682519481,0.99822179809007,0.8,0.7414330218068536
s0650,rib_right_5,0.6148,0,0.21510830189870747,0.06984311012210823,0.24872184128597843,0.1829618825120798,0.16324285975483366,0.04539653600729242,0.34524040167328174,0.027881651905799273,0.27476841627975995,0.06374688571267975,0.20123540798421088,0.010373831745085159,0.19341486121091328,0.06374688571267977,0.3270905937086132,0.09200721780026805,0.7,0.7414330218068536
s0650,rib_right_6,0.4549,0,0.06613276465071212,0.06984311012210823,0.21784117016746074,0.005940470180436085,0.030862634534127933,0.04539653600729242,0.24944679675061174,0.003944075197865228,0.1519637304913682,0.06374688571267975,0.15441631549316878,0.009203725781797584,0.05693908812473804,0.06374688571267977,0.2058271308282649,0.0014528550784453805,0.71875,0.7414330218068536
s0650,rib_right_7,0.4334,0,0.009541638478738483,0.06984311012210823,0.24043281467802843,0.07136009262580816,0.002339953755712722,0.04539653600729242,0.2709536474815538,0.03663190816277754,0.015118941195802647,0.06374688571267975,0.18759109500222265,0.01380709313722834,0.012069385050632079,0.06374688571267977,0.2524149569330169,0.001926621341555579,0.75,0.7414330218068536
s0650,rib_right_8,0.2476,0,0.007997076262693345,0.06984311012210823,0.1793070019488803,0.00033584351915688437,0.0009187713860454372,0.04539653600729242,0.20984058914067497,5.664745253855646e-05,0.012091209679724923,0.06374688571267975,0.2164187220278718,0.006667397499803274,0.01073711641711062,0.06374688571267977,0.21109154516477333,0.0016819114334315152,0.65625,0.7414330218068536
s0650,rib_right_9,0.3166,0,0.01081030370927379,0.06984311012210823,0.1427046003578402,0.00036740875716740305,0.0017218392818055944,0.04539653600729242,0.20379522709998044,0.0001401127385609375,0.020105612074174654,0.06374688571267975,0.17939694637109446,0.005049597939796651,0.026109921958075034,0.06374688571267977,0.249041760397536,0.0156837437941802,0.71875,0.7414330218068536
s0650,sacrum,0.9412,1,0.032559020018754964,0.8180735731873152,0.805216694560621,0.9242564594615684,0.3043674585800724,0.8180735731873152,0.7676432112896641,0.9518005550887291,0.3691056175914555,0.7091767251832947,0.7339513271683973,0.9962896745994021,0.15975016462089445,0.8180735731873152,0.8229754825541736,0.9801214425538061,0.8823529411764706,0.7414330218068536
s0650,scapula_left,0.953,1,0.7871140730778102,0.8180735731873152,0.9782503606915739,0.9998279960921078,0.7650322661456939,0.8180735731873152,0.9687529962983321,0.9999302788312506,0.6589488450873975,0.7091767251832947,0.8629261175949249,0.9910185820257027,0.8845220500200437,0.8180735731873152,0.9737494113226,0.999989405341444,0.8709677419354839,0.7414330218068536
s0650,scapula_right,0.9389,1,0.706220145999164,0.8180735731873152,0.9655715250291841,0.9999458750304355,0.7266342370636281,0.8180735731873152,0.936830633683002,0.9999650294091211,0.6091968987961728,0.7091767251832947,0.8664036874188636,0.9875554174478862,0.8235370044667966,0.8180735731873152,0.9470782100165716,0.9999904158672765,0.9032258064516129,0.7414330218068536
