subject,organ,iou,label,RF_class_weight=balanced_+_none,RF_class_weight=balanced_+_sigmoid,RF_class_weight=balanced_+_isotonic,RF_no_class_weight_+_none,RF_no_class_weight_+_sigmoid,RF_no_class_weight_+_isotonic
s0021,vertebrae_C1,0.8362,0,0.6615234269308883,0.7334141271456527,0.6666666666666666,0.727190476190476,0.7938875484881419,0.77
s0021,vertebrae_C2,0.9816,1,0.8473704171996542,0.9013504146950416,0.8798076923076923,0.8172083333333333,0.8727331545079267,0.8478260869565217
s0021,vertebrae_C3,0.964,1,0.8147233313236103,0.8809509704480687,0.8798076923076923,0.7674999999999998,0.8329692270201193,0.7751479289940828
s0021,vertebrae_C4,0.9633,1,0.802362565295679,0.8723204980142493,0.8798076923076923,0.7908749999999999,0.8527836865231626,0.7751479289940828
s0021,vertebrae_C5,0.9734,1,0.8082470107519086,0.8764938543027108,0.8798076923076923,0.7695892857142855,0.8348236112197706,0.7751479289940828
s0021,vertebrae_C6,0.9752,1,0.8759821503955945,0.9166067357602601,0.9251101321585903,0.8873333333333333,0.9148773308399968,0.9172413793103448
s0021,vertebrae_C7,0.9771,1,0.9010601548028399,0.9281810904931066,0.9555555555555556,0.9340952380952381,0.9354955045217865,0.9538866930171278
s0021,vertebrae_T1,0.9798,1,0.8686031606012504,0.9128907591542905,0.9251101321585903,0.8804583333333333,0.9113832342426245,0.9172413793103448
s0021,vertebrae_T2,0.9839,1,0.9310861982452809,0.9400828018815043,0.9555921052631579,0.9531666666666667,0.9424890482083729,0.9538866930171278
s0021,vertebrae_T3,0.9806,1,0.9388132686881296,0.9428328840930227,0.9555921052631579,0.953125,0.9424745744437565,0.9538866930171278
s0021,vertebrae_T4,0.9833,1,0.9122311035506242,0.9328444824433396,0.9555921052631579,0.9295,0.9336956903013187,0.9538866930171278
s0021,vertebrae_T5,0.9825,1,0.9550937655896661,0.9482433851406308,0.9555921052631579,0.9734999999999999,0.949157519006243,0.9538866930171278
s0021,vertebrae_T6,0.9801,1,0.8745721178340861,0.9159079767731221,0.9251101321585903,0.8952083333333333,0.9187257701467697,0.9276315789473685
s0021,vertebrae_T7,0.9824,1,0.9040213636576937,0.9294455994047616,0.9555921052631579,0.9139999999999998,0.9272755741992356,0.9538866930171278
s0021,vertebrae_T8,0.8908,0,0.1911827059610956,0.1165293594444682,0.12727272727272726,0.24873809523809523,0.15221321091202675,0.17777777777777778
s0000,colon,0.905,1,0.7241060987364919,0.8047433762361231,0.7927927927927928,0.655824404761905,0.7091407372160743,0.6822429906542056
s0000,femur_left,0.9837,1,0.8187893313720437,0.8836776469475687,0.8798076923076923,0.7997559523809524,0.8597856754467122,0.8426966292134831
s0000,femur_right,0.9778,1,0.7809980652949513,0.8561469239569512,0.8798076923076923,0.7860238095238092,0.8488381015915628,0.7751479289940828
s0000,gluteus_maximus_left,0.9385,1,0.9239954269478489,0.9374506417954089,0.9555921052631579,0.9104702380952381,0.9257354776412935,0.9276315789473685
s0000,gluteus_maximus_right,0.9306,1,0.9424446780414724,0.9440839655580435,0.9555921052631579,0.9006458333333331,0.92128977528622,0.9276315789473685
s0000,gluteus_medius_left,0.9171,1,0.7149708197676494,0.79530553021286,0.7631578947368421,0.6711488095238098,0.7289716635186577,0.6822429906542056
s0000,gluteus_medius_right,0.9007,1,0.8416399743771802,0.8980102898297071,0.8798076923076923,0.8524702380952383,0.8957900054655292,0.8811475409836066
s0000,gluteus_minimus_left,0.8899,0,0.6379331459217609,0.7025884850211854,0.5917602996254682,0.6119404761904761,0.6479434054548847,0.6074498567335244
s0000,gluteus_minimus_right,0.9095,1,0.7342752712115389,0.8148574390356135,0.7927927927927928,0.757434523809524,0.8238017668742111,0.7751479289940828
s0000,hip_left,0.9694,1,0.7732364767956362,0.8498622100269813,0.8421052631578947,0.7596130952380952,0.8258189480707114,0.7751479289940828
s0000,hip_right,0.9779,1,0.8054888582980384,0.8745525075998268,0.8798076923076923,0.7651130952380953,0.8308303588790193,0.7751479289940828
s0000,iliac_artery_left,0.8884,0,0.3409949110811203,0.25766467074909166,0.2698412698412698,0.35637500000000005,0.2635453407712141,0.25
s0000,iliac_artery_right,0.4598,0,0.3601079019479409,0.28197227210650716,0.3,0.37452976190476184,0.28673621042667863,0.25
s0000,iliac_vena_left,0.7866,0,0.26850728593553175,0.17853443520544124,0.23300970873786409,0.28036904761904763,0.18024928268908733,0.20833333333333334
s0000,iliac_vena_right,0.631,0,0.33641249894539077,0.25204448824768444,0.2698412698412698,0.30050000000000004,0.2001010837420393,0.20833333333333334
s0000,iliopsoas_left,0.9564,1,0.7061829687900318,0.7859108624537513,0.7142857142857143,0.7286785714285715,0.7954434778658992,0.77
s0000,iliopsoas_right,0.8117,0,0.765956808871936,0.8437639151760936,0.8103448275862069,0.7632083333333334,0.8291079278219075,0.7751479289940828
s0000,prostate,0.0,0,0.06375788434989639,0.05474870716265836,0.0,0.08920833333333332,0.06067698357607493,0.0
s0000,sacrum,0.8478,0,0.7274131957826332,0.8080777361115552,0.7927927927927928,0.6468273809523808,0.6971076986787101,0.6822429906542056
s0000,small_bowel,0.1836,0,0.21436366332088125,0.1328491187901632,0.14285714285714285,0.20527083333333335,0.11963616820608798,0.125
s0000,urinary_bladder,0.8789,0,0.917929230655899,0.9351135515613308,0.9555921052631579,0.8987351190476192,0.9203973369642158,0.9276315789473685
s0747,adrenal_gland_left,0.7088,0,0.42835049549470944,0.36565675641430695,0.4084507042253521,0.4265178571428573,0.3381514256089356,0.35
s0747,adrenal_gland_right,0.6971,0,0.4779025719166936,0.4468331992026533,0.5116279069767442,0.47856547619047624,0.42239105725626513,0.4810126582278481
s0747,aorta,0.9565,1,0.6783706413775497,0.7598025182709348,0.6891891891891891,0.7650833333333332,0.8403687074185189,0.8255813953488372
s0747,atrial_appendage_left,0.8228,0,0.66587175352645,0.7439282567295953,0.6891891891891891,0.5476785714285713,0.5407054784632854,0.5294117647058824
s0747,autochthon_left,0.9336,1,0.9508465673602885,0.9528893741062918,0.9664429530201343,0.9852500000000001,0.9599899764154964,0.9922480620155039
s0747,autochthon_right,0.9254,1,0.9586836405702557,0.9552279594100983,0.9842105263157894,0.9685833333333335,0.9553391573105886,0.9732739420935412
s0747,brachiocephalic_trunk,0.6708,0,0.6225717528882122,0.6838753452732195,0.5596330275229359,0.6699702380952381,0.7321779302075576,0.6328125
s0747,brachiocephalic_vein_left,0.0006,0,0.6030236215065932,0.6544205470991912,0.5596330275229359,0.6192500000000001,0.658421573567001,0.5966850828729282
s0747,brachiocephalic_vein_right,0.0867,0,0.17035922230281686,0.09049004075825948,0.0851063829787234,0.22199999999999995,0.11100160892267573,0.16901408450704225
s0747,clavicula_left,0.9395,1,0.9146261665794944,0.9404958010607707,0.9565217391304348,0.9031666666666668,0.9316481724512911,0.9323671497584541
s0747,clavicula_right,0.955,1,0.9262259037789278,0.9447654373470131,0.9655172413793104,0.9498333333333333,0.9494918783926563,0.9732739420935412
s0747,colon,0.8606,0,0.49594251348887186,0.47735732946065684,0.52,0.501345238095238,0.4610723527764163,0.4810126582278481
s0747,common_carotid_artery_left,0.8094,0,0.6437456332108192,0.7141898196389104,0.6666666666666666,0.6859642857142859,0.7532256133909127,0.6785714285714286
s0747,common_carotid_artery_right,0.5342,0,0.30484548153644725,0.199105772536748,0.2222222222222222,0.2432023809523809,0.12625567332730575,0.16901408450704225
s0747,costal_cartilages,0.8763,0,0.14610961694926947,0.077787716538685,0.0851063829787234,0.20345833333333332,0.09900834046851816,0.07142857142857142
s0747,duodenum,0.7035,0,0.4025977052882769,0.32601670459985993,0.3105263157894737,0.4042738095238095,0.3047475274429259,0.25581395348837205
s0747,esophagus,0.8587,0,0.818628152366582,0.8915497284294382,0.8819444444444444,0.7903333333333338,0.8623481787700648,0.8367346938775511
s0747,heart,0.9478,1,0.9195372904702802,0.9423399869089849,0.9655172413793104,0.9166805555555558,0.937343929153572,0.9323671497584541
s0747,humerus_left,0.5854,0,0.08881863039800814,0.05401779065548411,0.0,0.09850000000000002,0.05062333036050058,0.0
s0747,humerus_right,0.9634,1,0.884150605993407,0.9277640367691321,0.9109461966604824,0.8989166666666668,0.9297598958994093,0.9323671497584541
s0747,iliopsoas_left,0.856,0,0.1434803895501445,0.0765130453160527,0.0851063829787234,0.09185714285714285,0.048468510299208796,0.0
s0747,iliopsoas_right,0.8628,0,0.29391012481293377,0.18749709704205947,0.2,0.33107738095238093,0.20931295280559933,0.25581395348837205
s0747,inferior_vena_cava,0.8351,0,0.5204381954737043,0.5190329797704883,0.5217391304347826,0.5583333333333333,0.5588726714852501,0.5294117647058824
s0747,kidney_left,0.9212,1,0.7938698738990274,0.87414105427896,0.8819444444444444,0.8569166666666667,0.9083499048063305,0.8928571428571429
s0747,kidney_right,0.9081,1,0.7317651785432783,0.8198280537668555,0.7928994082840237,0.7430059523809525,0.8188942484468473,0.8255813953488372
s0747,liver,0.9569,1,0.9878616772412476,0.9629970132576625,0.9916317991631799,0.9722916666666667,0.9564166120015282,0.9732739420935412
s0747,lung_lower_lobe_left,0.9824,1,0.9981385785226567,0.9654114412336728,1.0,0.9972916666666666,0.9630575840298765,0.9922480620155039
s0747,lung_lower_lobe_right,0.988,1,0.9959386045597953,0.9649077052566196,1.0,0.99875,0.9634133767430761,0.9922480620155039
s0747,lung_middle_lobe_right,0.961,1,0.9717180749734379,0.9588741557795424,0.9901960784313726,0.9775833333333334,0.9579112241288856,0.9922480620155039
s0747,lung_upper_lobe_left,0.9854,1,0.9984895444361465,0.9654911556730532,1.0,0.9920416666666667,0.9617489860652189,0.9922480620155039
s0747,lung_upper_lobe_right,0.9795,1,0.9822065380620546,0.9616000869340433,0.9916317991631799,0.9896250000000001,0.9611317587089151,0.9922480620155039
s0747,pancreas,0.635,0,0.5091667819836485,0.4998542328000163,0.52,0.5457678571428572,0.537434660091734,0.5294117647058824
s0747,portal_vein_and_splenic_vein,0.3779,0,0.25694000868781763,0.15211590482728352,0.19402985074626866,0.20970833333333339,0.1029163045323035,0.07142857142857142
s0747,pulmonary_vein,0.8267,0,0.5664930854845739,0.5962287330767145,0.5596330275229359,0.6012817460317462,0.6300607427000041,0.5966850828729282
s0747,rib_left_1,0.8861,0,0.8311446210498262,0.899519709523168,0.9109461966604824,0.8610416666666666,0.9106884857643407,0.8928571428571429
s0747,rib_left_10,0.8958,0,0.9579845506688366,0.9550239273429624,0.9842105263157894,0.9685833333333332,0.9553391573105886,0.9732739420935412
s0747,rib_left_11,0.9375,1,0.8458573623428713,0.9082193647951314,0.9109461966604824,0.8224880952380951,0.886598643870569,0.8705035971223022
s0747,rib_left_12,0.6981,0,0.7451427656264875,0.8328937978690707,0.7928994082840237,0.7641785714285713,0.839530743482526,0.8255813953488372
s0747,rib_left_2,0.9431,1,0.9390041601509337,0.9491342434446558,0.9664429530201343,0.951125,0.949916936714754,0.9732739420935412
s0747,rib_left_3,0.9025,1,0.954033489740415,0.9538540437602292,0.9842105263157894,0.970375,0.9558628593353548,0.9732739420935412
s0747,rib_left_4,0.9538,1,0.9416850067462816,0.9500083755132703,0.9664429530201343,0.9537916666666665,0.9507837793324391,0.9732739420935412
s0747,rib_left_5,0.938,1,0.8945562729658217,0.9323711288392953,0.9109461966604824,0.9246666666666666,0.9404985429462808,0.94
s0747,rib_left_6,0.9277,1,0.9218091533852024,0.9431748288344941,0.9655172413793104,0.9295416666666668,0.9423504711587695,0.94
s0747,rib_left_7,0.9205,1,0.9161493569922077,0.9410736113010962,0.9565217391304348,0.9234166666666667,0.9400147875671018,0.9323671497584541
s0747,rib_left_8,0.9419,1,0.9640566335676926,0.9567668895548356,0.9842105263157894,0.969375,0.9555712870056011,0.9732739420935412
s0747,rib_left_9,0.9455,1,0.9589843109829479,0.955315439659436,0.9842105263157894,0.9688333333333332,0.9554125860503446,0.9732739420935412
s0747,rib_right_1,0.8614,0,0.7678198651327982,0.8532966190148166,0.8,0.8294583333333333,0.8913378378381642,0.8705035971223022
s0747,rib_right_10,0.963,1,0.9401203040609944,0.9494999236410621,0.9664429530201343,0.9463333333333334,0.9483228791893753,0.9732739420935412
s0747,rib_right_11,0.951,1,0.8822069693537091,0.9268720147403446,0.9109461966604824,0.8999702380952378,0.9302324456651311,0.9323671497584541
s0747,rib_right_12,0.906,1,0.8646872823984029,0.918362647947228,0.9109461966604824,0.8642023809523808,0.912443825047867,0.8928571428571429
s0747,rib_right_2,0.938,1,0.539793067644061,0.5518044721447798,0.5596330275229359,0.62125,0.661513668351388,0.5966850828729282
s0747,rib_right_3,0.9019,1,0.8869790756101374,0.9290442311734055,0.9109461966604824,0.9023749999999999,0.9313000362871116,0.9323671497584541
s0747,rib_right_4,0.948,1,0.9510468735857338,0.9529505665346178,0.9664429530201343,0.9616666666666667,0.9532613444738632,0.9732739420935412
s0747,rib_right_5,0.9228,1,0.7141136162580213,0.8013870477938816,0.703125,0.7794166666666669,0.8531748685825424,0.8255813953488372
s0747,rib_right_6,0.9371,1,0.8700731038724228,0.9210703721627239,0.9109461966604824,0.9143749999999998,0.9364045560380423,0.9323671497584541
s0747,rib_right_7,0.9452,1,0.8968800541494453,0.9333620888917074,0.9109461966604824,0.91325,0.9359414361286539,0.9323671497584541
s0747,rib_right_8,0.9619,1,0.8825888215212124,0.9270480609822888,0.9109461966604824,0.9071250000000002,0.9333644503874251,0.9323671497584541
s0747,rib_right_9,0.9475,1,0.9432439727314579,0.9505101373928506,0.9664429530201343,0.9425,0.9470132135604603,0.94
s0747,scapula_left,0.9189,1,0.9707926565692957,0.958624936917582,0.9901960784313726,0.9808333333333333,0.9588047538374336,0.9922480620155039
s0747,scapula_right,0.9487,1,0.9771317992812096,0.9603035408422805,0.9916317991631799,0.9922916666666666,0.9618122974015264,0.9922480620155039
s0747,small_bowel,0.8474,0,0.41271066061239803,0.341325404032178,0.3105263157894737,0.40729761904761913,0.30917926114179123,0.25581395348837205
s0747,spinal_cord,0.9439,1,0.9039877646969429,0.9363099940297559,0.9109461966604824,0.8982083333333337,0.9294405313634108,0.9323671497584541
s0747,spleen,0.9446,1,0.9120184571168631,0.9394942509755282,0.9565217391304348,0.9395833333333334,0.9459958025753743,0.94
s0747,sternum,0.907,1,0.7817359748759639,0.8647663266425483,0.8709677419354839,0.8242499999999997,0.8878133502740652,0.8705035971223022
s0747,stomach,0.9161,1,0.8908816393809667,0.930776181321891,0.9109461966604824,0.9142083333333333,0.936336143130903,0.9323671497584541
s0747,subclavian_artery_left,0.857,0,0.5360531671116866,0.5454981992252546,0.5416666666666666,0.5959821428571428,0.6215109202091335,0.5966850828729282
s0747,subclavian_artery_right,0.8704,0,0.5903298079357434,0.634620371628504,0.5596330275229359,0.5775416666666665,0.5911985245839531,0.5966850828729282
s0747,superior_vena_cava,0.7827,0,0.3602406096077892,0.26606419074353005,0.3105263157894737,0.45875000000000005,0.3894838169820042,0.4810126582278481
s0747,thyroid_gland,0.1868,0,0.1387147120748989,0.07425134181011195,0.0851063829787234,0.13884523809523813,0.06577741826723126,0.07142857142857142
s0747,trachea,0.9396,1,0.8890149703667117,0.9299526939593576,0.9109461966604824,0.8714583333333333,0.9163559954859275,0.92
s0747,vertebrae_C5,0.4661,0,0.20332322393575405,0.11074040739869744,0.1509433962264151,0.20008333333333334,0.09695340309784502,0.07142857142857142
s0747,vertebrae_C6,0.7681,0,0.6281052650575579,0.6919643800038145,0.6666666666666666,0.6460357142857143,0.6986349262319558,0.6328125
s0747,vertebrae_C7,0.8875,0,0.7445812701811786,0.8323609647980988,0.7928994082840237,0.8206845238095236,0.8853433470324669,0.8705035971223022
s0747,vertebrae_L1,0.9703,1,0.809481663847674,0.8853792457775107,0.8819444444444444,0.8810416666666666,0.9212794164957598,0.92
s0747,vertebrae_L2,0.9832,1,0.8144670822709863,0.8887795537573278,0.8819444444444444,0.7286250000000001,0.8037340062456306,0.7777777777777778
s0747,vertebrae_T1,0.9527,1,0.8962942737477515,0.9331135654792965,0.9109461966604824,0.9261011904761903,0.9410492054875284,0.94
s0747,vertebrae_T10,0.9541,1,0.9841427948395923,0.9620839878307658,0.9916317991631799,0.9734791666666665,0.9567563646117347,0.9732739420935412
s0747,vertebrae_T11,0.9682,1,0.8371130541388905,0.9031338761437693,0.9109461966604824,0.8426488095238096,0.8998315676092985,0.8928571428571429
s0747,vertebrae_T12,0.9652,1,0.7580652256989941,0.8447850192678497,0.7928994082840237,0.7678035714285714,0.8428667673763816,0.8255813953488372
s0747,vertebrae_T2,0.911,1,0.9673416771836133,0.9576827748289638,0.9842105263157894,0.9725208333333333,0.9564823760832569,0.9732739420935412
s0747,vertebrae_T3,0.9103,1,0.8470267162437578,0.9088809507202068,0.9109461966604824,0.9044791666666667,0.9322217455508472,0.9323671497584541
s0747,vertebrae_T4,0.8875,0,0.8752812359196076,0.9236104251805239,0.9109461966604824,0.877375,0.9194277769730081,0.92
s0747,vertebrae_T5,0.9016,1,0.9661491920393188,0.9573524687083961,0.9842105263157894,0.9820833333333333,0.9591435622595252,0.9922480620155039
s0747,vertebrae_T6,0.9379,1,0.967947980451553,0.9578497755843886,0.9842105263157894,0.9839166666666667,0.9596356591770375,0.9922480620155039
s0747,vertebrae_T7,0.9583,1,0.9400490813644748,0.9494766636147369,0.9664429530201343,0.9580416666666668,0.9521359631916378,0.9732739420935412
s0747,vertebrae_T8,0.9658,1,0.925206729595132,0.9444021633438636,0.9655172413793104,0.9485059523809524,0.949051510115932,0.9732739420935412
s0747,vertebrae_T9,0.948,1,0.8902028673971248,0.9304777807427681,0.9109461966604824,0.909625,0.9344277096443465,0.9323671497584541
s0625,adrenal_gland_left,0.9274,1,0.5156805610906848,0.5146546591233762,0.5094339622641509,0.5435555555555555,0.538217370416684,0.5473684210526316
s0625,adrenal_gland_right,0.937,1,0.4588788190946576,0.4214742475847177,0.4909090909090909,0.5318988095238094,0.5190921198068436,0.4968944099378882
s0625,aorta,0.977,1,0.9818418748259258,0.9584788071658424,0.9727520435967303,0.9941666666666668,0.9577327287697309,0.9859154929577465
s0625,atrial_appendage_left,0.9192,1,0.5193897231911266,0.5207746531886197,0.5371428571428571,0.5303928571428571,0.5166160173771497,0.4968944099378882
s0625,autochthon_left,0.9761,1,0.9793350705249548,0.9578145137913888,0.9727520435967303,0.9731666666666667,0.951766476235306,0.9664351851851852
s0625,autochthon_right,0.9765,1,0.9827225545919392,0.9587097997284754,0.9727520435967303,0.9782499999999998,0.9532801830753453,0.9664351851851852
s0625,brachiocephalic_trunk,0.8788,0,0.4208635409229504,0.36171260760105256,0.4909090909090909,0.40641964285714294,0.3208417324012593,0.367816091954023
s0625,brachiocephalic_vein_left,0.9505,1,0.7028603420981144,0.785087673345881,0.7402597402597403,0.7352083333333336,0.8045926797168482,0.7428571428571429
s0625,brachiocephalic_vein_right,0.8401,0,0.37518092207689613,0.2952916387135856,0.3384615384615385,0.4639404761904762,0.4082711223392842,0.45588235294117646
s0625,clavicula_left,0.9768,1,0.8013992074362332,0.8750900999767358,0.8615384615384616,0.8525178571428573,0.899145199363188,0.8633879781420765
s0625,clavicula_right,0.9573,1,0.9328503845493994,0.9435021322288673,0.9680851063829787,0.9431249999999999,0.9418288194538589,0.9664351851851852
s0625,colon,0.9085,1,0.8310189558690214,0.8949629073431438,0.8807339449541285,0.8159027777777774,0.8750801515685048,0.8387096774193549
s0625,common_carotid_artery_left,0.9197,1,0.4798297094196347,0.4555487248181238,0.5,0.5225178571428571,0.503657359189253,0.4968944099378882
s0625,common_carotid_artery_right,0.8778,0,0.3075268197859852,0.21133527545732844,0.16793893129770993,0.31725,0.20798559596548252,0.20388349514563106
s0625,costal_cartilages,0.9039,1,0.3822787627001318,0.3051449605135797,0.3384615384615385,0.4192738095238095,0.33955939528452805,0.4166666666666667
s0625,duodenum,0.8934,0,0.645039826578582,0.7137103438867302,0.6666666666666666,0.711125,0.7784497738591672,0.7422680412371134
s0625,esophagus,0.9391,1,0.8076564749549233,0.8795402578999846,0.8615384615384616,0.8460178571428573,0.8951967303502965,0.8633879781420765
s0625,femur_left,0.9822,1,0.8883600882309515,0.925628004105783,0.946524064171123,0.9413750000000001,0.941194216065942,0.9664351851851852
s0625,femur_right,0.9638,1,0.870788353295659,0.9172286373837674,0.9298245614035088,0.9209999999999998,0.9333132618599657,0.9664351851851852
s0625,gallbladder,0.9186,1,0.4567127427105185,0.4179879990811608,0.4909090909090909,0.5556190476190479,0.5578915462533568,0.5473684210526316
s0625,gluteus_maximus_left,0.9694,1,0.9346358666569147,0.9441278015872187,0.9680851063829787,0.920154761904762,0.9329659929228511,0.9664351851851852
s0625,gluteus_maximus_right,0.9825,1,0.9620790680076025,0.9529587176274226,0.9727520435967303,0.9483869047619048,0.9436984415200849,0.9664351851851852
s0625,gluteus_medius_left,0.972,1,0.9765110039055475,0.9570539786606508,0.9727520435967303,0.983125,0.9546893347266299,0.9664351851851852
s0625,gluteus_medius_right,0.9736,1,0.9644047525779095,0.9536428952505293,0.9727520435967303,0.9591785714285714,0.9473573772087696,0.9664351851851852
s0625,gluteus_minimus_left,0.9457,1,0.9413511503858395,0.9464230569721409,0.9680851063829787,0.95125,0.9446918572653243,0.9664351851851852
s0625,gluteus_minimus_right,0.9463,1,0.896530721661539,0.9292605993477684,0.946524064171123,0.9162499999999999,0.9313398229901277,0.9664351851851852
s0625,heart,0.917,1,0.97728847122603,0.9572646512639873,0.9727520435967303,0.9772083333333333,0.9529737232223934,0.9664351851851852
s0625,hip_left,0.9823,1,0.9562505734561748,0.9512016649514088,0.9712230215827338,0.9655000000000001,0.9493951889071045,0.9664351851851852
s0625,hip_right,0.9821,1,0.9225126353371208,0.9397483035773214,0.9562841530054644,0.8989999999999999,0.9237102089143013,0.9328859060402684
s0625,humerus_left,0.8358,0,0.3931017936666039,0.32051739896270426,0.37209302325581395,0.380297619047619,0.2845655543075382,0.367816091954023
s0625,humerus_right,0.9629,1,0.8685560282711127,0.916101765321584,0.9298245614035088,0.8848750000000001,0.9168915326175878,0.9134615384615384
s0625,iliac_artery_left,0.9041,1,0.36034138645414837,0.2753024956984582,0.3384615384615385,0.4153333333333332,0.33376454814716705,0.4090909090909091
s0625,iliac_artery_right,0.9126,1,0.6967580813862194,0.7782056126134411,0.7402597402597403,0.7054166666666666,0.7718988494439708,0.7422680412371134
s0625,iliac_vena_left,0.9091,1,0.803260969089575,0.8764287123643653,0.8615384615384616,0.8375416666666667,0.8898432222222128,0.8633879781420765
s0625,iliac_vena_right,0.922,1,0.8097759663759828,0.8810163240707508,0.8619267723590727,0.8094880952380951,0.8703888066654611,0.8387096774193549
s0625,iliopsoas_left,0.9719,1,0.992985137980144,0.9613124221483721,1.0,0.993125,0.9574541719872701,0.9859154929577465
s0625,iliopsoas_right,0.9692,1,0.9881753252891431,0.9601128447248479,0.9727520435967303,0.9815416666666665,0.9542361585104077,0.9664351851851852
s0625,inferior_vena_cava,0.9464,1,0.815577521706009,0.8849768369378779,0.8653846153846154,0.8276250000000002,0.8832771749795852,0.8633879781420765
s0625,kidney_left,0.9855,1,0.9891940400148372,0.9603698542916858,0.9727520435967303,0.9900000000000001,0.9566079395644655,0.9795918367346939
s0625,kidney_right,0.9857,1,0.9853136561241348,0.9593823061217495,0.9727520435967303,0.9929166666666667,0.9573982505045728,0.9859154929577465
s0625,liver,0.9876,1,0.9882017135309211,0.9601195222736817,0.9727520435967303,0.9778571428571428,0.9531648276432858,0.9664351851851852
s0625,lung_lower_lobe_left,0.9897,1,0.9763124849077062,0.9570000266073695,0.9727520435967303,0.9883333333333333,0.9561500688088878,0.9733333333333334
s0625,lung_lower_lobe_right,0.9923,1,0.9695981633422993,0.9551366853917731,0.9727520435967303,0.9770833333333333,0.9529368198686876,0.9664351851851852
s0625,lung_middle_lobe_right,0.98,1,0.9857857608521533,0.959503703444922,0.9727520435967303,0.985625,0.9553961831473659,0.9733333333333334
s0625,lung_upper_lobe_left,0.9925,1,0.9931625661787605,0.9613560044305702,1.0,0.9904166666666666,0.9567216921636621,0.9795918367346939
s0625,lung_upper_lobe_right,0.988,1,0.9978865516001438,0.9624991879579162,1.0,0.99875,0.9589377949836027,1.0
s0625,pancreas,0.9555,1,0.7230390612681684,0.8067316036897142,0.7415730337078649,0.7731488095238095,0.8409211001728858,0.7966101694915254
s0625,portal_vein_and_splenic_vein,0.8628,0,0.49142187510537555,0.47460389723908025,0.5,0.45512499999999995,0.39432473375775023,0.45588235294117646
s0625,prostate,0.8112,0,0.3906054063331307,0.31693532765155286,0.37209302325581395,0.3735833333333335,0.27565023325757976,0.367816091954023
s0625,pulmonary_vein,0.9553,1,0.4093950004466114,0.34440485595519965,0.37209302325581395,0.4715416666666668,0.4204171145722014,0.4968944099378882
s0625,rib_left_1,0.919,1,0.833742633295342,0.896642877141854,0.8807339449541285,0.8630238095238095,0.9052480874044924,0.890625
s0625,rib_left_10,0.9605,1,0.8448301702929757,0.9032384263128118,0.9104477611940298,0.8775833333333334,0.913158522228731,0.9134615384615384
s0625,rib_left_11,0.9503,1,0.7153406039843447,0.7986756871608722,0.7402597402597403,0.7634761904761903,0.8322140900147577,0.7614678899082569
s0625,rib_left_12,0.9189,1,0.6011447076814092,0.6509922089192143,0.5681818181818181,0.5873988095238096,0.6087085926155212,0.6222222222222222
s0625,rib_left_2,0.9513,1,0.8162711757199329,0.8854426157864838,0.8653846153846154,0.8369999999999997,0.8894930892015027,0.8633879781420765
s0625,rib_left_3,0.9261,1,0.8570085144284212,0.9100474216673843,0.9104477611940298,0.8552083333333331,0.9007405501331754,0.8633879781420765
s0625,rib_left_4,0.9559,1,0.9158573339218617,0.937209407799649,0.9562841530054644,0.9241785714285713,0.934604285661031,0.9664351851851852
s0625,rib_left_5,0.9614,1,0.9346204344691877,0.9441224218652194,0.9680851063829787,0.9467142857142855,0.943110348106986,0.9664351851851852
s0625,rib_left_6,0.9647,1,0.9263283498045718,0.9411602914366872,0.9562841530054644,0.9488392857142857,0.9438565140250456,0.9664351851851852
s0625,rib_left_7,0.9673,1,0.951992299034735,0.94987879316846,0.9712230215827338,0.9554880952380952,0.9461321065806878,0.9664351851851852
s0625,rib_left_8,0.9596,1,0.8840981263634466,0.9236657733686189,0.946524064171123,0.8771666666666667,0.9129406876378827,0.9134615384615384
s0625,rib_left_9,0.9493,1,0.9168310880184183,0.9375870191425031,0.9562841530054644,0.94525,0.9425907707553675,0.9664351851851852
s0625,rib_right_1,0.9311,1,0.8224900277699134,0.8895455482356568,0.8653846153846154,0.8769583333333334,0.9128315850732839,0.9134615384615384
s0625,rib_right_10,0.9726,1,0.9001566115252629,0.9308195593712371,0.9562841530054644,0.9122500000000001,0.9296361638276215,0.9594594594594594
s0625,rib_right_11,0.9418,1,0.8495926770554176,0.9059543331016944,0.9104477611940298,0.8835297619047622,0.9162139866289787,0.9134615384615384
s0625,rib_right_12,0.9361,1,0.6148783062136115,0.6713193641583446,0.5681818181818181,0.6569166666666665,0.7108836661212637,0.6222222222222222
s0625,rib_right_2,0.9595,1,0.8828514907410694,0.9230828979103469,0.946524064171123,0.8990416666666665,0.9237295425173548,0.9328859060402684
s0625,rib_right_3,0.9555,1,0.5339085247685831,0.5446532843662849,0.5371428571428571,0.6418472222222222,0.6900693569093853,0.6222222222222222
s0625,rib_right_4,0.9548,1,0.9605796385449962,0.9525125321696145,0.9712230215827338,0.9611666666666667,0.9480064875993656,0.9664351851851852
s0625,rib_right_5,0.949,1,0.9099119391240703,0.9348572522036463,0.9562841530054644,0.9509226190476191,0.9445791060043982,0.9664351851851852
s0625,rib_right_6,0.9664,1,0.976553458748392,0.957065508334921,0.9727520435967303,0.9698690476190477,0.9507597378120233,0.9664351851851852
s0625,rib_right_7,0.9759,1,0.996029987760098,0.9620538365009347,1.0,0.9843749999999999,0.9550440827592885,0.9733333333333334
